ポイント名,外気温,GHP-1     ｶﾞｽ量,GHP-1     1F 室内温度,GHP-1     ｶﾞｽ消費率,GHP-1     1F 運転状態
単位,℃,m3,℃,%,分
,,0,24.5,77.72997,1
,,0,24,0,0
,,0,22.5,0,0
,,0,21.5,0,0
,,0,20.5,0,0
,,0,20,0,0
,,0,19.5,0,0
,,0,19,0,0
,,0,18.5,0,0
,,0,18.5,0,0
,,0,18,0,0
,,0,18,0,0
,,0,18.5,0,0
,,0.43,19,0,10
,,2.48,20.5,95.0144,60
,,2.09,23.5,69.13771,60
,,2.36,24,70.83618,60
,,0,24.5,74.33303,60
,,1.29,23,0,60
,,1.48,24,55.25023,60
,,0,24.5,0,60
,,0,23.5,0,60
,,0,23.5,0,60
,,0,23,0,60
,,1.27,23,0,60
,,1.88,24,57.0486,60
,,1.57,24.5,55.25023,50
,,0,26,0,0
,,0,23.5,0,0
,,0,22,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20,0,0
,,0,19.5,0,0
,,0,19.5,0,0
,,1.25,19,0,31
,,2.76,22,60.44554,60
,,1.42,24,74.33303,60
,,0,24,0,60
,,0,23,0,60
,,0,23,0,60
,,0.48,23,0,60
,,1.04,23.5,48.35644,60
,,0,24.5,0,60
,,0.91,24,0,54
,,0,22,0,60
,,0,23.5,0,60
,,0,23.5,0,60
,,0,23,0,50
,,0,23,0,0
,,0,23,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20,0,0
,,0,20,0,0
,,0,20,0,0
,,0,19.5,0,0
,,0,19.5,0,0
,,0,20,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21,0,8
,,0,21,0,60
,,0,21.5,0,60
,,0,21.5,0,60
,,0,22,0,60
,,0,21.5,0,60
,,0,22.5,0,60
,,0,22.5,0,60
,,0,22.5,0,60
,,0,23,0,60
,,0,23,0,60
,,0,22,0,46
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20,0,0
,,0,20,0,0
,,0,20,0,0
,,0,20,0,0
,,0,20,0,31
,,0,20.5,0,60
,,0,20.5,0,60
,,0,21.5,0,60
,,0,21.5,0,60
,,0,22,0,60
,,0,22.5,0,60
,,0,22.5,0,60
,,0,22.5,0,60
,,0,22.5,0,60
,,0,22.5,0,60
,,0,22.5,0,60
,,0,22.5,0,60
,,0,23,0,58
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20,0,0
,,0,20,0,0
,,0,20,0,0
,,0,20,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,21.5,0,12
,,0,21,0,60
,,0,21,0,60
,,0,21.5,0,60
,,0,22,0,60
,,0,22,0,60
,,0,22,0,60
,,0,22,0,60
,,0,22,0,60
,,0,22,0,59
,,0,22,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20,0,0
,,0,20,0,0
,,0,19.5,0,0
,,0,19.5,0,0
,,0,20,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20,0,0
,,0,20,0,0
,,0,19.5,0,0
,,0,19.5,0,0
,,0,19.5,0,0
,,0,20,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20,0,0
,,0,20,0,0
,,0,19.5,0,0
,,0,19.5,0,0
,,0,19.5,0,0
,,0,20,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20,0,0
,,0,20,0,0
,,0,20,0,0
,,0,20,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20,0,0
,,0,20,0,0
,,0,20,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20,0,0
,,0,20,0,0
,,0,20,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,1.74,22,0,55
,,0.66,23,44.9595,60
,,0,23.5,0,60
,,0,23.5,0,60
,,0,23.5,0,60
,,0,23,0,60
,,0,22.5,0,60
,,0,22,0,60
,,0,22,0,60
,,0,22,0,59
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22.5,0,0
,,1.59,22.5,0,49
,,0.9,23.5,48.35644,60
,,0,23,0,60
,,0,23,0,60
,,0,23,0,60
,,0,23.5,0,60
,,0,23.5,0,60
,,0,22.5,0,60
,,0,22.5,0,59
,,0,22,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,1.13,21,0,33
,,0.9,23,53.55176,60
,,0,23,0,60
,,0,23.5,0,60
,,0,23.5,0,60
,,0,23.5,0,60
,,0,23.5,0,60
,,0,24,0,60
,,0,24,0,60
,,0,24,0,60
,,0,23.5,0,60
,,0,23,0,60
,,0,23,0,60
,,0,23,0,59
,,0,22.5,0,0
,,0,23,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20,0,0
,,0,20,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,23,0,0
,,0,23,0,0
,,0,23,0,0
,,0,23,0,0
,,0,23.5,0,0
,,0,23,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,23,0,0
,,0,23,0,0
,,0,23,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,23,0,0
,,0,23,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,23,0,0
,,0,23,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,23,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,23,0,0
,,0,23,0,0
,,0,23,0,0
,,0,23,0,0
,,0,22.5,0,0
,,0,23,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,23,0,0
,,0,23,0,0
,,0,23,0,0
,,0,23,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,23,0,0
,,0,23,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,20.5,0,0
,,0,20,0,0
,,0,19.5,0,0
,,0,19.5,0,0
,,0,19.5,0,0
,,0,19.5,0,0
,,0,20,0,0
,,0,20,0,0
,,0,20,0,0
,,0,20,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,23.5,0,0
,,0,23,0,0
,,0,23,0,0
,,0,22.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22.5,0,0
,,0,23.5,0,0
,,0,24,0,0
,,0,24,0,0
,,0,24,0,0
,,0,23.5,0,0
,,0,23.5,0,0
,,0,23,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20,0,0
,,0,20,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,21,0,0
,,0,21,0,60
,,0,23.5,0,60
,,0,24,0,60
,,0,24,0,60
,,0,24.5,0,60
,,0,24.5,0,60
,,0,25,0,60
,,0,25,0,60
,,0,24.5,0,60
,,0,24,0,60
,,0,24,0,24
,,0,23.5,0,0
,,0,23,0,0
,,0,23,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,23,0,0
,,0,23,0,0
,,0,23.5,0,0
,,0,24,0,0
,,0,23.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,23,0,0
,,0,23.5,0,0
,,0,23.5,0,0
,,0,23.5,0,0
,,0,23.5,0,0
,,0,23,0,0
,,0,23,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,23,0,0
,,0,22.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,23,0,0
,,0,23.5,0,0
,,0,23.5,0,0
,,0,23.5,0,0
,,0,23.5,0,0
,,0,23.5,0,0
,,0,23,0,0
,,0,22.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22.5,0,0
,,0,23,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,23,0,0
,,0,24,0,0
,,0,24,0,0
,,0,24,0,0
,,0,23.5,0,0
,,0,23,0,0
,,0,22.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,23,0,0
,,0,24,0,0
,,0,23.5,0,0
,,0,23.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,23,0,0
,,0,23,0,0
,,0,23.5,0,0
,,0,23,0,0
,,0,23,0,0
,,0,23,0,0
,,0,23,0,0
,,0,23.5,0,0
,,0,23.5,0,0
,,0,23.5,0,0
,,0,23.5,0,0
,,0,23.5,0,0
,,0,23.5,0,0
,,0,23.5,0,0
,,0,23,0,0
,,0,23,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22,0,1
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,23.5,0,0
,,0,23.5,0,0
,,0,23.5,0,0
,,0.93,23,0,59
,,1.12,23.5,62.34383,60
,,2.43,23.5,77.0306,60
,,2.4,22,73.33393,60
,,0.92,21.5,73.33393,60
,,0.53,22,51.35374,30
,,0,21.5,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,23.5,0,0
,,0,22,0,0
,,0,19.5,0,0
,,0,21,0,0
,,0,22.5,0,0
,,0,21,0,0
,,0,20.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22,0,0
,,0,22,0,0
,,0,23,0,0
,,0,23,0,0
,,0,22.5,0,0
,,0,23,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22.5,0,0
,,0,22,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21,0,0
,,0,21.5,0,0
,,0,21.5,0,0
,,0,22,0,0
,,0,22.5,0,0
,,0,23.5,0,0
,,0,23,0,0
